1	0.0738339999989
2	0.448535999998
2	0.266266999999
2	0.0894940000017
2	0.251919
2	0.122981
2	0.192348
2	0.125237
2	0.116651999999
2	0.0989599999975
2	0.124081
2	0.171806
2	0.110377000001
2	0.120024
2	0.113774999998
2	0.0681300000015
2	0.146704000001
2	0.0888859999995
2	0.275194
2	0.0877220000002
2	0.193063000002
2	0.108313999999
2	0.694186000008
2	0.110344000001
2	0.170533999997
2	0.226222000005
2	0.147933
2	0.190720999992
2	0.674675002694
2	0.294069007039
2	0.483450993896
2	0.251445993781
2	0.255178004503
2	0.489239022136
2	0.196937009692
2	0.249286010861
2	1.15112201869
2	0.190058991313
2	0.278610989451
2	0.619191989303
2	0.195574000478
2	0.199765011668
2	0.197847008705
2	0.450966015458
2	0.453237012029
2	0.251736998558
2	0.108099013567
2	0.222820997238
2	0.149347007275
2	0.256025001407
2	0.426832005382
2	0.164583995938
2	0.248312994838
2	0.733719989657
2	0.178279995918
2	0.272642016411
2	0.136463999748
2	0.258043989539
2	0.472853004932
2	0.203888997436
2	0.225417003036
2	0.209425017238
2	0.472508996725
2	0.204953983426
2	0.182202994823
2	0.680348008871
2	0.317079991102
2	0.407703980803
2	0.176674991846
2	0.216840997338
2	0.13843998313
2	0.184187993407
2	0.280978992581
2	0.560503005981
2	0.277929991484
2	0.404743015766
2	0.667965993285
2	0.176887005568
2	0.703638002276
2	0.37449900806
2	0.146445989609
2	0.317558005452
2	0.439180001616
2	0.221475988626
2	0.438960015774
2	0.612406998873
2	0.338000983
2	0.116387993097
2	0.263117000461
2	0.430054977536
2	0.192100003362
2	0.310402989388
2	0.769004002213
2	0.49364900589
2	0.271629005671
2	0.472151994705
2	0.177272006869
2	0.352580010891
2	0.132240012288
2	0.25922100246
2	0.17849598825
2	0.473888993263
3	0.719309002161
3	0.676946014166
3	0.0965210050344
3	0.240284994245
3	0.245871990919
3	0.59297901392
3	0.809131994843
3	0.584757000208
3	0.146279007196
3	0.13431699574
3	0.203900009394
3	0.148220002651
3	0.242549017072
3	0.149140998721
3	0.133157998323
3	0.166895002127
3	0.751573994756
3	0.176133006811
3	0.574942007661
3	0.140642985702
3	0.101249009371
3	0.783151015639
3	0.34613199532
3	0.173298999667
3	0.285707995296
3	0.114253997803
3	0.220222994685
3	0.0893169939518
3	0.212647989392
3	0.159208014607
3	0.124454990029
3	0.271466016769
4	0.541617006063
4	0.284185990691
4	0.532964989543
4	0.35007199645
4	0.0988670140505
4	0.145787015557
4	0.09378901124
4	0.109294995666
4	0.365983992815
4	0.106994003057
4	0.109255999327
4	0.261222019792
4	0.782886996865
4	0.18137998879
4	0.231289997697
4	0.150178015232
4	0.277883991599
4	0.108714014292
4	0.101621001959
4	0.286485999823
4	1.24151298404
4	0.177682995796
4	0.22657199204
4	0.139403983951
4	0.418947994709
4	0.121366992593
4	0.0878629982471
4	0.468014016747
4	0.608051002026
4	0.201311990619
4	0.300468012691
4	0.136624008417
4	0.275889992714
4	0.112274989486
4	0.0979729890823
4	0.310612007976
4	0.824645012617
4	0.204590007663
4	0.228448003531
4	0.128490000963
4	0.211441993713
4	0.11845600605
4	0.227409005165
4	0.297897994518
4	0.697365984321
4	0.183334007859
4	0.269050016999
4	0.122172996402
